Email No.,sent,received,reply,important,spam,draft,sender,Prediction
Email 4489,0,0,0,0,0,0,0,1
Email 4490,0,0,0,0,0,0,0,0
Email 4491,0,0,0,0,0,0,0,0
Email 4492,0,1,0,0,0,0,1,0
Email 4493,0,0,3,0,0,0,0,1
Email 4494,0,0,0,0,0,0,0,0
Email 4495,0,0,0,0,0,0,0,0
Email 4496,0,0,0,0,0,1,0,0
Email 4497,0,0,0,0,0,0,0,1
Email 4498,0,0,0,0,0,0,0,0
Email 4499,0,0,0,0,0,0,0,0
Email 4500,0,0,0,0,0,0,0,0
Email 4501,0,0,0,0,0,0,0,0
Email 4502,0,0,0,0,0,0,0,0
Email 4503,0,0,0,0,0,0,0,0
Email 4504,2,0,0,0,0,0,0,0
Email 4505,1,0,0,0,0,0,0,1
Email 4506,0,0,0,0,0,0,0,0
Email 4507,0,0,0,0,0,0,0,0
Email 4508,0,0,0,0,0,0,0,0
Email 4509,0,0,0,0,0,0,0,0
Email 4510,0,0,0,0,0,0,0,1
Email 4511,0,0,0,0,0,0,0,0
Email 4512,0,0,0,0,0,0,0,0
Email 4513,0,0,0,0,0,0,0,1
Email 4514,0,0,0,0,0,0,0,0
Email 4515,0,0,0,0,0,0,0,0
Email 4516,0,0,0,0,0,0,0,0
Email 4517,0,0,0,0,0,0,0,1
Email 4518,0,0,0,0,0,0,0,1
Email 4519,0,0,0,0,0,0,0,0
Email 4520,0,0,0,0,0,0,0,1
Email 4521,0,0,0,0,0,0,0,0
Email 4522,0,0,0,0,0,0,0,0
Email 4523,3,0,0,0,0,0,0,0
Email 4524,0,0,0,0,0,0,0,1
Email 4525,2,0,0,0,0,0,0,0
Email 4526,5,0,1,0,0,0,0,0
Email 4527,0,0,0,0,0,0,0,0
Email 4528,0,0,0,0,0,0,0,0
Email 4529,0,0,0,0,0,0,0,0
Email 4530,0,0,0,0,0,0,0,0
Email 4531,0,0,0,0,0,0,0,0
Email 4532,1,0,0,0,0,0,0,1
Email 4533,1,0,0,0,0,0,0,0
Email 4534,0,0,0,0,0,0,0,0
Email 4535,0,0,0,0,0,0,0,0
Email 4536,0,0,0,0,0,0,0,0
Email 4537,1,0,0,0,0,0,0,1
Email 4538,0,3,0,0,0,0,0,0
Email 4539,4,0,0,2,0,0,0,0
Email 4540,0,0,0,0,0,0,0,0
Email 4541,0,0,0,0,0,0,0,0
Email 4542,0,0,0,0,0,0,0,0
Email 4543,0,0,0,0,0,0,0,0
Email 4544,0,0,0,0,0,0,0,0
Email 4545,7,0,0,0,0,0,0,0
Email 4546,0,0,0,0,0,0,0,0
Email 4547,1,0,0,0,0,1,0,1
Email 4548,0,0,0,0,0,0,0,1
Email 4549,0,0,0,0,0,0,0,0
Email 4550,0,0,0,0,0,0,0,0
Email 4551,1,0,0,0,0,0,0,1
Email 4552,0,0,0,0,0,0,0,1
Email 4553,0,0,0,0,0,0,0,0
Email 4554,0,0,0,0,0,0,0,1
Email 4555,3,0,0,0,0,0,0,0
Email 4556,0,0,0,0,0,0,0,0
Email 4557,2,0,0,0,0,0,0,0
Email 4558,3,0,1,0,0,0,0,1
Email 4559,1,0,0,0,0,0,0,0
Email 4560,0,0,0,0,0,0,0,0
Email 4561,1,0,0,0,0,0,0,0
Email 4562,0,0,0,0,0,1,0,1
Email 4563,0,0,0,0,0,0,0,0
Email 4564,0,0,0,0,0,0,0,0
Email 4565,0,0,0,0,0,0,0,0
Email 4566,0,0,0,0,2,0,0,1
Email 4567,0,0,0,0,0,0,0,0
Email 4568,0,0,0,0,0,0,0,1
Email 4569,0,0,0,0,0,0,0,0
Email 4570,0,0,0,0,0,0,0,1
Email 4571,0,0,0,0,0,0,0,0
Email 4572,0,0,0,0,0,0,0,0
Email 4573,0,0,0,0,0,0,0,0
Email 4574,0,0,0,0,0,0,0,0
Email 4575,0,0,0,0,0,0,0,0
Email 4576,0,0,0,0,0,0,0,1
Email 4577,0,0,0,0,0,0,0,1
Email 4578,0,0,0,0,0,0,0,0
Email 4579,2,0,0,0,0,0,0,0
Email 4580,0,0,0,0,0,0,0,0
Email 4581,0,0,0,0,0,0,0,0
Email 4582,0,1,0,0,0,0,0,0
Email 4583,1,0,0,0,0,0,0,0
Email 4584,0,0,0,0,0,0,0,1
Email 4585,0,0,0,0,0,0,0,0
Email 4586,0,0,0,0,0,0,0,0
Email 4587,0,0,0,0,0,0,0,0
Email 4588,0,0,0,0,0,0,0,0
Email 4589,1,0,0,0,0,0,0,1
Email 4590,0,0,0,0,0,0,0,0
Email 4591,0,0,0,0,0,0,0,0
Email 4592,0,0,0,0,0,0,0,0
Email 4593,1,0,0,0,0,0,0,0
Email 4594,0,1,0,0,0,0,0,0
Email 4595,0,0,0,0,0,0,0,0
Email 4596,0,0,0,0,0,0,0,0
Email 4597,0,0,0,0,0,0,0,0
Email 4598,0,0,0,0,0,0,0,1
Email 4599,3,0,0,0,0,0,0,0
Email 4600,1,0,2,0,1,0,0,1
Email 4601,0,0,0,0,0,0,0,0
Email 4602,3,0,0,0,0,0,0,1
Email 4603,0,0,0,0,0,0,0,0
Email 4604,0,0,0,0,0,0,0,0
Email 4605,5,0,0,0,0,0,0,0
Email 4606,0,0,0,0,0,0,0,1
Email 4607,6,0,0,0,0,0,0,0
Email 4608,0,1,0,0,0,0,0,0
Email 4609,1,0,0,0,0,0,0,0
Email 4610,1,1,0,0,0,0,0,0
Email 4611,0,0,0,0,0,0,0,1
Email 4612,1,0,2,0,1,0,0,1
Email 4613,1,1,0,0,0,0,0,0
Email 4614,0,0,0,0,0,0,0,0
Email 4615,2,0,0,0,0,0,0,1
Email 4616,0,0,0,0,0,0,0,0
Email 4617,0,0,0,0,0,0,0,0
Email 4618,0,0,0,0,0,0,0,0
Email 4619,0,0,0,0,0,0,0,0
Email 4620,0,0,0,0,0,0,0,1
Email 4621,0,0,0,0,0,0,0,0
Email 4622,0,0,0,0,0,0,0,0
Email 4623,0,0,0,0,0,0,0,0
Email 4624,0,0,0,0,0,0,0,0
Email 4625,0,0,0,0,0,0,0,0
Email 4626,0,0,0,0,0,0,0,0
Email 4627,0,0,0,0,0,0,0,0
Email 4628,0,0,0,0,0,0,0,0
Email 4629,0,0,0,0,0,0,0,1
Email 4630,0,0,0,0,0,0,0,0
Email 4631,0,0,0,0,0,0,0,0
Email 4632,1,0,0,0,0,0,0,0
Email 4633,0,0,0,0,0,0,0,0
Email 4634,0,0,0,0,0,0,0,0
Email 4635,0,0,0,0,0,0,0,0
Email 4636,0,0,0,0,0,0,0,0
Email 4637,0,0,0,0,0,0,0,1
Email 4638,0,0,0,0,0,0,0,0
Email 4639,0,0,0,0,0,0,0,0
Email 4640,0,0,0,0,0,0,0,0
Email 4641,3,0,0,0,0,0,0,0
Email 4642,0,0,0,0,0,0,0,0
Email 4643,0,0,0,0,0,0,0,1
Email 4644,0,0,0,0,0,0,0,0
Email 4645,2,0,0,0,0,0,0,0
Email 4646,2,0,0,0,0,0,0,0
Email 4647,1,0,2,0,1,0,0,1
Email 4648,2,0,0,0,0,0,0,0
Email 4649,0,0,0,0,0,0,0,0
Email 4650,0,0,0,0,0,0,0,0
Email 4651,1,0,0,2,0,0,0,0
Email 4652,1,0,0,0,0,0,0,1
Email 4653,1,0,0,0,0,0,0,1
Email 4654,1,0,0,0,0,0,0,0
Email 4655,0,0,0,0,0,0,0,1
Email 4656,0,0,0,0,0,0,0,0
Email 4657,0,0,0,0,0,0,0,1
Email 4658,0,0,0,0,0,0,0,1
Email 4659,0,1,0,0,0,0,0,0
Email 4660,1,0,0,0,0,0,0,0
Email 4661,0,0,0,0,0,0,0,0
Email 4662,0,0,0,0,0,0,0,0
Email 4663,0,0,0,0,0,0,0,0
Email 4664,0,0,0,0,0,0,0,0
Email 4665,0,0,0,0,0,0,0,1
Email 4666,2,0,0,0,0,0,0,0
Email 4667,2,0,1,0,0,2,0,0
Email 4668,0,0,0,0,0,0,0,1
Email 4669,0,0,1,0,0,2,0,0
Email 4670,5,0,1,0,0,2,0,0
Email 4671,0,0,1,0,0,0,0,0
Email 4672,1,0,0,0,0,0,0,0
Email 4673,0,0,0,0,0,0,0,0
Email 4674,0,0,1,0,0,0,0,0
Email 4675,0,0,0,0,0,0,0,1
Email 4676,1,0,0,0,0,0,0,0
Email 4677,0,0,0,0,0,0,0,1
Email 4678,0,0,0,0,0,0,0,1
Email 4679,1,0,0,0,0,0,0,0
Email 4680,0,0,0,0,0,0,0,1
Email 4681,0,0,0,0,0,0,0,0
Email 4682,0,0,0,0,0,0,0,0
Email 4683,1,0,0,0,0,0,0,0
Email 4684,2,1,0,0,0,0,1,0
Email 4685,0,0,0,0,0,0,0,0
Email 4686,1,0,0,0,0,0,0,0
Email 4687,0,0,0,0,0,0,0,1
Email 4688,6,0,1,0,0,2,0,0
Email 4689,0,0,0,0,0,0,0,1
Email 4690,1,1,0,0,0,0,1,0
Email 4691,4,0,0,0,0,0,0,0
Email 4692,0,0,0,0,0,0,0,0
Email 4693,0,0,0,0,0,0,0,0
Email 4694,0,0,0,0,0,0,0,0
Email 4695,0,0,0,0,0,0,0,0
Email 4696,0,0,0,0,0,0,0,0
Email 4697,0,0,0,0,0,0,0,1
Email 4698,0,0,0,0,0,0,0,1
Email 4699,1,1,0,0,0,0,0,0
Email 4700,0,1,0,0,0,0,0,0
Email 4701,0,0,0,0,0,0,0,0
Email 4702,0,0,0,0,0,0,0,0
Email 4703,0,0,0,0,0,0,0,0
Email 4704,0,0,0,0,0,0,0,0
Email 4705,1,0,0,0,0,0,0,0
Email 4706,0,0,0,1,0,0,0,0
Email 4707,0,0,0,0,0,0,0,0
Email 4708,2,0,0,0,0,0,0,0
Email 4709,0,0,0,0,0,0,0,0
Email 4710,0,0,0,0,0,0,0,0
Email 4711,1,0,0,0,0,0,0,0
Email 4712,0,0,0,0,0,0,0,1
Email 4713,3,0,0,0,0,0,0,0
Email 4714,0,0,0,0,0,0,0,1
Email 4715,0,0,0,0,0,0,0,1
Email 4716,1,0,0,0,0,0,0,0
Email 4717,2,1,0,0,0,0,0,0
Email 4718,0,0,0,0,0,0,0,0
Email 4719,0,0,0,0,0,0,0,0
Email 4720,0,0,0,0,0,0,0,1
Email 4721,0,0,0,0,0,0,0,0
Email 4722,0,0,0,0,0,0,0,1
Email 4723,1,0,0,0,0,0,0,0
Email 4724,0,0,0,0,0,0,0,1
Email 4725,0,0,0,0,0,0,0,1
Email 4726,1,0,0,0,0,2,0,0
Email 4727,0,0,0,0,0,0,0,1
Email 4728,0,0,0,0,0,0,0,0
Email 4729,1,1,0,0,0,0,0,0
Email 4730,0,0,0,0,0,0,0,0
Email 4731,0,0,0,0,0,0,0,0
Email 4732,2,0,0,0,0,0,0,0
Email 4733,0,0,0,0,0,0,0,1
Email 4734,0,0,0,0,0,0,0,0
Email 4735,0,0,0,0,0,0,0,1
Email 4736,0,0,0,0,0,0,0,0
Email 4737,1,0,2,0,1,0,0,1
Email 4738,2,0,0,0,0,0,0,0
Email 4739,0,0,0,0,0,0,0,0
Email 4740,0,0,0,0,0,0,0,1
Email 4741,1,0,0,0,0,0,0,1
Email 4742,0,0,0,0,0,0,0,0
Email 4743,0,0,0,0,0,0,0,1
Email 4744,2,0,0,0,0,0,0,0
Email 4745,0,0,0,0,0,0,0,1
Email 4746,0,0,0,0,0,0,0,1
Email 4747,0,0,0,0,0,0,0,0
Email 4748,1,0,0,0,0,0,0,0
Email 4749,0,0,0,0,0,0,0,1
Email 4750,6,1,1,0,0,3,0,0
Email 4751,1,0,0,0,0,0,0,0
Email 4752,0,1,0,0,0,0,0,0
Email 4753,0,1,0,0,0,0,0,0
Email 4754,0,0,0,0,0,0,0,1
Email 4755,0,0,0,0,0,0,0,1
Email 4756,0,0,0,0,0,0,0,0
Email 4757,0,0,0,0,0,0,0,0
Email 4758,3,1,0,0,0,0,0,0
Email 4759,0,0,0,0,0,0,0,0
Email 4760,0,0,0,0,0,0,0,0
Email 4761,0,0,0,0,0,0,0,0
Email 4762,0,1,0,0,0,0,0,0
Email 4763,1,1,0,0,0,0,0,0
Email 4764,1,0,0,0,0,0,0,0
Email 4765,0,0,0,0,0,0,0,0
Email 4766,1,0,0,0,0,0,0,1
Email 4767,0,1,0,0,0,0,0,0
Email 4768,0,0,0,0,0,0,0,0
Email 4769,1,0,0,0,0,0,0,0
Email 4770,1,0,0,0,0,0,0,0
Email 4771,0,0,0,1,0,0,0,1
Email 4772,1,0,0,0,0,0,0,0
Email 4773,0,0,0,0,0,0,0,0
Email 4774,1,0,0,0,0,0,0,1
Email 4775,1,0,0,0,0,0,0,0
Email 4776,1,1,0,0,0,0,0,0
Email 4777,0,0,0,0,0,0,0,1
Email 4778,0,0,0,0,0,0,0,1
Email 4779,0,0,0,0,0,0,0,0
Email 4780,0,0,0,0,0,0,0,0
Email 4781,0,0,0,0,0,0,0,0
Email 4782,0,0,0,0,0,0,0,0
Email 4783,0,0,0,0,0,0,0,0
Email 4784,0,1,0,0,0,0,0,0
Email 4785,0,0,0,0,0,0,0,0
Email 4786,3,0,0,0,0,0,0,0
Email 4787,0,0,0,0,1,0,0,1
Email 4788,1,1,1,0,0,0,1,0
Email 4789,0,0,0,0,0,0,0,0
Email 4790,1,0,0,0,0,0,0,1
Email 4791,0,0,0,0,0,0,0,0
Email 4792,0,1,0,0,0,0,0,1
Email 4793,0,0,0,0,0,0,0,0
Email 4794,0,0,0,0,0,0,0,1
Email 4795,0,0,0,0,0,0,0,0
Email 4796,0,0,0,0,0,0,0,1
Email 4797,0,0,0,0,0,0,0,0
Email 4798,0,0,0,0,0,0,0,0
Email 4799,0,0,0,0,0,0,0,1
Email 4800,1,0,0,0,0,0,0,0
Email 4801,1,0,0,0,0,0,0,0
Email 4802,2,0,1,0,0,0,1,0
Email 4803,0,0,0,0,0,0,0,1
Email 4804,2,0,0,0,0,0,0,0
Email 4805,3,0,1,0,0,0,1,0
Email 4806,0,0,0,0,0,0,0,1
Email 4807,0,0,0,0,0,0,0,0
Email 4808,0,0,0,0,0,0,0,1
Email 4809,0,0,0,0,0,0,0,0
Email 4810,0,0,0,0,0,0,0,1
Email 4811,0,0,0,0,0,0,0,0
Email 4812,3,0,0,0,0,0,0,0
Email 4813,0,0,0,0,0,0,0,1
Email 4814,0,0,0,0,0,0,0,0
Email 4815,0,0,0,0,0,0,0,1
Email 4816,0,0,0,0,0,0,0,0
Email 4817,0,0,0,0,0,0,0,0
Email 4818,0,0,0,0,0,0,0,1
Email 4819,0,0,0,0,0,0,0,0
Email 4820,0,0,0,0,0,0,0,0
Email 4821,2,0,1,0,0,0,0,0
Email 4822,0,0,0,0,0,0,0,1
Email 4823,1,0,0,0,0,0,0,0
Email 4824,0,0,0,0,0,0,0,1
Email 4825,6,0,1,0,0,0,0,0
Email 4826,3,0,0,0,0,0,0,0
Email 4827,0,0,0,0,0,0,0,1
Email 4828,8,0,0,0,0,0,0,0
Email 4829,6,0,0,0,0,0,0,0
Email 4830,0,0,0,0,0,0,0,0
Email 4831,2,0,0,0,0,0,0,0
Email 4832,0,0,0,0,0,0,0,0
Email 4833,0,0,0,0,0,0,0,1
Email 4834,0,0,0,0,0,0,0,1
Email 4835,0,0,0,0,0,0,0,0
Email 4836,0,0,0,0,0,0,0,0
Email 4837,0,0,0,0,0,0,0,0
Email 4838,1,0,0,1,0,0,0,0
Email 4839,0,0,0,0,0,0,0,0
Email 4840,0,0,0,0,0,0,0,0
Email 4841,0,0,0,0,0,0,0,1
Email 4842,0,0,0,0,0,0,0,0
Email 4843,0,0,0,0,0,0,0,1
Email 4844,3,0,1,0,0,0,1,0
Email 4845,0,0,0,0,0,0,0,1
Email 4846,1,1,0,0,0,0,0,0
Email 4847,0,0,0,0,0,0,0,0
Email 4848,0,0,0,0,0,0,0,1
Email 4849,3,1,0,1,0,0,0,0
Email 4850,0,0,0,0,0,0,0,1
Email 4851,0,0,0,0,0,0,0,0
Email 4852,0,0,0,0,0,0,0,0
Email 4853,0,0,0,0,0,0,0,0
Email 4854,0,0,0,0,0,0,0,1
Email 4855,0,0,0,0,0,0,0,0
Email 4856,0,0,0,0,0,0,0,1
Email 4857,0,0,0,0,0,0,0,0
Email 4858,0,0,1,0,0,0,0,0
Email 4859,0,0,0,0,0,0,0,1
Email 4860,0,0,0,0,0,0,0,0
Email 4861,0,0,0,0,0,0,0,0
Email 4862,0,0,0,0,0,0,0,1
Email 4863,0,0,0,0,0,0,0,0
Email 4864,0,0,0,0,0,0,0,1
Email 4865,0,0,0,0,0,0,0,0
Email 4866,0,0,0,0,0,0,0,1
Email 4867,0,0,0,0,0,0,0,0
Email 4868,0,0,0,0,0,0,0,0
Email 4869,0,0,0,0,0,0,0,0
Email 4870,0,0,0,0,0,0,0,1
Email 4871,0,0,0,0,0,0,0,0
Email 4872,0,0,0,0,0,0,0,1
Email 4873,0,0,0,0,0,0,0,0
Email 4874,0,0,0,0,0,0,0,0
Email 4875,0,0,0,0,0,0,0,0
Email 4876,0,0,0,0,0,0,0,0
Email 4877,0,0,0,0,0,0,0,1
Email 4878,0,0,0,0,0,0,0,1
Email 4879,0,0,0,0,0,0,0,0
Email 4880,2,1,0,0,0,0,0,0
Email 4881,0,0,0,1,0,0,0,1
Email 4882,1,0,2,0,1,0,0,1
Email 4883,0,1,0,0,0,0,0,0
Email 4884,1,0,0,0,0,0,0,0
Email 4885,0,0,0,0,0,0,0,1
Email 4886,1,0,0,0,0,0,0,0
Email 4887,0,0,0,0,0,0,0,1
Email 4888,0,0,0,0,0,0,0,0
Email 4889,2,0,0,2,0,0,0,0
Email 4890,0,0,0,0,0,0,0,1
Email 4891,0,0,0,0,0,0,0,1
Email 4892,0,0,0,1,0,0,0,0
Email 4893,1,0,1,0,0,0,1,0
Email 4894,3,0,0,1,0,0,0,1
Email 4895,0,0,0,0,0,0,0,0
Email 4896,3,0,0,0,0,0,0,0
Email 4897,3,0,0,0,0,0,0,0
Email 4898,0,0,0,0,0,0,0,1
Email 4899,4,0,0,0,0,1,0,0
Email 4900,0,0,0,0,0,0,0,0
Email 4901,0,0,0,1,0,0,0,0
Email 4902,2,0,0,0,0,0,0,0
Email 4903,1,0,0,0,0,0,0,0
Email 4904,0,0,0,0,0,0,0,1
Email 4905,1,0,0,0,1,0,0,0
Email 4906,0,0,0,0,0,0,0,1
Email 4907,1,0,0,0,0,0,0,0
Email 4908,0,0,0,0,0,0,0,1
Email 4909,1,0,0,0,0,0,0,0
Email 4910,1,0,0,0,0,0,0,0
Email 4911,0,0,0,0,0,0,0,1
Email 4912,4,0,0,0,0,0,0,0
Email 4913,0,0,0,0,0,0,0,1
Email 4914,0,0,0,0,0,0,0,0
Email 4915,3,1,0,0,0,0,0,0
Email 4916,0,0,0,0,0,0,0,0
Email 4917,0,0,0,0,0,0,0,1
Email 4918,8,0,0,0,0,0,0,0
Email 4919,0,0,0,0,0,0,0,0
Email 4920,0,0,0,0,0,0,0,0
Email 4921,0,0,0,0,0,0,0,0
Email 4922,1,0,2,0,1,0,0,1
Email 4923,0,1,0,0,0,0,0,0
Email 4924,0,0,0,0,0,0,0,1
Email 4925,2,0,0,0,0,0,0,0
Email 4926,0,0,0,0,0,0,0,0
Email 4927,4,0,0,0,0,0,0,0
Email 4928,0,0,0,0,0,0,0,0
Email 4929,0,0,0,0,0,0,0,0
Email 4930,0,0,0,0,0,0,0,0
Email 4931,0,0,0,0,0,0,0,1
Email 4932,2,0,0,1,0,0,0,0
Email 4933,1,0,0,0,0,0,0,0
Email 4934,1,0,0,0,0,0,0,0
Email 4935,1,0,2,0,1,0,0,1
Email 4936,0,0,0,0,0,0,0,0
Email 4937,0,2,0,0,0,0,0,0
Email 4938,0,0,0,0,0,0,0,1
Email 4939,0,0,0,0,0,0,0,1
Email 4940,0,0,0,0,0,0,0,1
Email 4941,0,1,1,0,0,0,1,0
Email 4942,2,0,0,0,0,0,0,0
Email 4943,0,0,0,0,0,0,0,1
Email 4944,0,0,0,0,0,0,0,1
Email 4945,0,0,0,0,0,0,0,0
Email 4946,2,0,0,0,0,0,0,0
Email 4947,0,0,0,0,0,0,0,1
Email 4948,0,0,0,0,0,0,0,0
Email 4949,0,0,0,0,0,0,0,0
Email 4950,3,0,1,0,0,0,1,0
Email 4951,1,0,0,0,0,0,0,0
Email 4952,0,0,0,0,0,0,0,1
Email 4953,0,0,0,0,0,0,0,0
Email 4954,1,0,0,0,0,0,0,0
Email 4955,2,1,2,0,1,0,0,1
Email 4956,0,0,0,0,0,0,0,0
Email 4957,1,0,0,0,0,0,0,0
Email 4958,1,0,1,0,0,0,0,1
Email 4959,0,0,0,0,0,0,0,0
Email 4960,0,0,0,0,0,1,0,0
Email 4961,0,0,0,1,0,0,0,0
Email 4962,0,0,0,0,0,0,0,0
Email 4963,3,0,0,0,0,0,0,0
Email 4964,2,1,2,0,1,0,0,1
Email 4965,2,0,0,0,0,0,0,0
Email 4966,0,0,0,0,0,0,0,0
Email 4967,10,0,0,0,0,0,0,0
Email 4968,2,0,0,0,0,0,0,0
Email 4969,0,0,0,0,0,0,0,1
Email 4970,6,0,0,1,0,0,0,0
Email 4971,0,0,0,0,0,0,0,1
Email 4972,0,0,0,0,0,0,0,0
Email 4973,0,0,0,0,0,0,0,1
Email 4974,5,0,0,0,0,0,0,0
Email 4975,2,0,0,0,0,0,0,0
Email 4976,1,0,0,0,0,0,0,0
Email 4977,0,0,0,0,0,0,0,0
Email 4978,0,0,0,0,0,0,0,0
Email 4979,0,1,0,1,1,0,0,1
Email 4980,1,0,0,0,0,0,0,0
Email 4981,1,0,0,0,0,2,0,0
Email 4982,0,0,0,0,0,0,0,0
Email 4983,4,0,0,0,0,0,0,0
Email 4984,1,0,2,0,1,0,0,1
Email 4985,0,0,0,0,0,0,0,1
Email 4986,1,0,0,0,0,0,0,0
Email 4987,2,2,0,0,0,0,0,0
Email 4988,0,0,0,0,0,0,0,1
Email 4989,0,0,0,0,0,0,0,0
Email 4990,0,0,0,0,0,0,0,1
Email 4991,0,0,0,0,0,0,0,1
Email 4992,2,0,0,3,0,0,0,0
Email 4993,0,0,0,0,0,0,0,1
Email 4994,0,0,0,0,0,0,0,1
Email 4995,0,0,0,0,0,0,0,0
Email 4996,0,0,0,0,0,0,0,0
Email 4997,1,0,0,0,0,0,0,0
Email 4998,0,0,0,1,0,0,0,0
Email 4999,2,0,0,0,0,0,0,0
Email 5000,1,0,0,0,0,0,0,0
Email 5001,1,0,0,0,0,0,0,0
Email 5002,0,0,0,0,0,0,0,1
Email 5003,0,0,0,0,0,0,0,0
Email 5004,1,0,0,0,0,0,0,0
Email 5005,0,0,0,0,0,0,0,0
Email 5006,0,0,0,0,0,0,0,1
Email 5007,0,0,0,0,0,0,0,1
Email 5008,0,0,0,0,0,0,0,0
Email 5009,0,0,0,0,0,0,0,1
Email 5010,3,0,0,0,0,0,0,0
Email 5011,0,0,0,0,0,0,0,1
Email 5012,0,0,0,2,0,0,0,0
Email 5013,0,1,0,0,0,0,0,0
Email 5014,0,0,0,0,0,0,0,0
Email 5015,0,0,0,0,0,0,0,0
Email 5016,1,0,0,0,0,0,0,0
Email 5017,0,0,0,0,0,0,0,0
Email 5018,0,0,0,0,0,0,0,1
Email 5019,2,0,0,0,0,0,0,0
Email 5020,0,0,0,0,0,0,0,1
Email 5021,0,0,0,0,0,0,0,0
Email 5022,2,0,0,0,0,0,0,0
Email 5023,1,0,1,0,0,0,0,0
Email 5024,2,0,0,0,0,0,0,0
Email 5025,2,0,0,0,0,0,0,0
Email 5026,0,1,0,0,0,0,0,0
Email 5027,0,0,0,0,0,0,0,0
Email 5028,0,0,0,0,0,0,0,1
Email 5029,2,0,0,0,0,0,0,0
Email 5030,1,0,0,0,0,0,0,0
Email 5031,0,0,0,0,0,0,0,1
Email 5032,0,0,0,0,0,0,0,1
Email 5033,0,0,0,0,0,0,0,0
Email 5034,5,0,1,0,0,0,0,0
Email 5035,0,0,0,0,0,0,0,0
Email 5036,0,0,0,0,0,0,0,1
Email 5037,0,0,0,0,0,0,0,0
Email 5038,0,0,0,0,0,0,0,0
Email 5039,0,0,0,0,0,0,0,1
Email 5040,1,0,0,0,0,0,0,0
Email 5041,9,0,0,0,0,0,0,0
Email 5042,0,0,0,0,0,0,0,1
Email 5043,1,0,0,0,0,0,0,0
Email 5044,0,0,0,0,0,0,0,0
Email 5045,0,2,2,1,0,0,0,0
Email 5046,1,0,0,0,0,0,0,0
Email 5047,0,0,0,0,0,0,0,0
Email 5048,0,0,0,0,0,0,0,0
Email 5049,0,2,2,1,0,0,0,0
Email 5050,0,0,0,0,0,0,0,0
Email 5051,0,0,0,0,0,0,0,1
Email 5052,1,0,0,0,0,0,0,0
Email 5053,2,0,1,0,0,0,1,0
Email 5054,0,0,0,0,0,0,0,0
Email 5055,0,0,0,0,0,0,0,1
Email 5056,0,1,0,0,0,0,1,0
Email 5057,1,0,0,0,0,0,0,1
Email 5058,0,0,0,0,0,0,0,1
Email 5059,0,0,0,0,0,0,0,0
Email 5060,1,0,2,0,1,0,0,1
Email 5061,0,0,0,1,0,0,0,0
Email 5062,0,0,0,2,0,0,0,0
Email 5063,1,1,0,0,0,0,0,0
Email 5064,2,0,0,0,0,0,0,0
Email 5065,1,0,0,0,0,0,0,0
Email 5066,0,0,0,0,0,0,0,1
Email 5067,0,0,0,0,0,0,0,0
Email 5068,0,0,0,0,0,0,0,1
Email 5069,2,0,0,0,0,0,0,0
Email 5070,0,0,0,0,0,0,0,0
Email 5071,0,0,0,0,0,0,0,1
Email 5072,0,0,0,0,0,0,0,1
Email 5073,1,0,0,0,0,2,0,0
Email 5074,0,0,0,0,0,0,0,0
Email 5075,1,1,0,0,0,0,1,0
Email 5076,3,0,0,0,0,0,0,0
Email 5077,1,0,0,0,0,0,0,0
Email 5078,0,0,0,0,0,0,0,0
Email 5079,0,0,0,0,0,0,0,1
Email 5080,2,0,0,0,0,2,0,0
Email 5081,0,0,0,0,0,0,0,1
Email 5082,0,0,0,0,0,0,0,0
Email 5083,0,0,0,0,0,0,0,1
Email 5084,1,0,0,0,0,0,0,0
Email 5085,1,0,0,0,0,0,0,0
Email 5086,8,0,0,0,0,1,0,0
Email 5087,0,0,0,0,0,0,0,1
Email 5088,4,0,0,0,0,1,0,0
Email 5089,0,0,0,0,0,0,0,1
Email 5090,0,0,0,0,0,0,0,1
Email 5091,0,0,0,0,0,0,0,0
Email 5092,0,0,0,1,0,0,0,0
Email 5093,5,0,0,0,0,0,0,0
Email 5094,4,0,0,0,0,0,0,0
Email 5095,0,1,0,0,0,0,0,0
Email 5096,0,0,0,0,0,0,0,1
Email 5097,4,0,1,0,0,0,1,0
Email 5098,0,0,0,0,0,0,0,0
Email 5099,0,0,0,0,0,0,0,1
Email 5100,0,0,0,0,0,0,0,0
Email 5101,0,0,0,0,0,0,0,1
Email 5102,0,0,0,1,0,0,0,0
Email 5103,0,0,0,0,0,0,0,1
Email 5104,0,0,0,0,0,0,0,0
Email 5105,0,0,0,0,0,0,0,1
Email 5106,1,0,0,0,0,0,0,0
Email 5107,1,0,2,0,1,0,0,1
Email 5108,0,0,0,0,0,0,0,0
Email 5109,2,0,0,0,0,0,0,0
Email 5110,0,0,0,0,0,0,0,1
Email 5111,0,0,0,0,0,0,0,0
Email 5112,1,0,0,0,0,0,0,1
Email 5113,1,0,0,0,0,0,0,0
Email 5114,1,0,0,0,0,0,0,0
Email 5115,0,0,0,0,0,2,0,1
Email 5116,1,0,0,0,0,0,0,0
Email 5117,0,0,0,0,0,0,0,0
Email 5118,1,0,0,0,0,0,0,0
Email 5119,0,0,0,0,0,0,0,1
Email 5120,3,0,0,0,0,0,0,0
Email 5121,2,0,0,0,0,0,0,0
Email 5122,3,0,0,0,0,0,0,0
Email 5123,0,0,0,0,0,0,0,1
